yr_mfr,fuel_type,kms_run,sale_price,body_type,transmission,registered_state,make,model,total_owners,original_price,car_rating,warranty_avail
2018,1,21043,471699,2,1,3,1,38,1,481639.0,1,2
2012,2,46077,312599,2,1,3,1,105,1,394685.0,1,2
2013,1,48097,399899,2,1,1,2,114,1,493546.0,1,2
2011,1,46475,307899,2,2,3,11,113,3,449502.5,2,2
2017,2,38100,395799,1,1,3,2,56,1,502380.0,1,2
2014,1,45027,285699,1,1,1,1,24,1,291602.0,1,2
2016,1,15844,422099,1,1,3,2,56,1,523807.0,1,2
2016,1,45391,373099,1,1,1,2,56,1,484916.0,1,1
2012,1,46907,242699,1,1,1,1,92,2,322798.0,1,2
2016,1,37705,405599,1,1,1,2,56,1,418999.0,1,2
2018,1,14882,428499,1,1,3,8,109,1,526200.0,1,2
2014,1,52879,346499,1,1,1,1,104,2,353762.0,1,2
2019,1,18699,295799,1,1,3,3,69,1,362643.0,1,2
2016,2,48780,456899,1,1,3,1,104,2,529522.0,1,1
2010,1,65467,154599,1,1,1,11,84,3,190287.0,1,2
2014,2,48498,523699,2,1,3,2,114,1,653280.0,1,2
2016,1,37822,309399,1,1,3,8,109,1,387810.0,1,2
2008,1,67127,179499,1,1,1,1,104,1,467108.0,2,2
2019,1,4400,810799,3,1,3,5,40,1,956520.0,1,2
2017,2,35270,853499,2,2,2,2,114,1,916375.0,1,2
2016,3,48792,385299,2,1,3,1,105,1,401611.0,1,2
2019,1,22471,323799,1,1,1,3,69,1,325500.0,1,2
2017,2,32496,773499,3,1,3,1,115,1,786457.0,1,2
2012,1,73120,410299,4,1,1,7,32,1,886405.0,1,2
2010,1,58964,222699,1,1,1,2,60,2,355277.0,1,2
2015,1,51344,252099,1,1,3,2,44,1,288599.0,1,2
2008,1,69766,182599,1,1,3,2,59,1,297907.5,1,2
2017,2,41796,625099,3,1,2,1,115,1,789752.0,1,2
2008,3,73135,232099,2,1,1,4,27,3,527424.0,2,2
2013,1,63834,431099,2,1,1,2,114,1,448624.0,1,2
2016,1,83683,224799,1,1,3,3,69,1,349500.0,1,2
2018,3,70583,387299,1,1,3,1,24,1,408999.0,1,2
2018,3,44983,304299,3,1,3,1,41,1,379503.0,1,2
2016,1,56105,697799,3,1,3,2,33,3,714589.0,1,2
2016,2,66278,584899,2,1,1,1,26,1,696199.0,1,2
2012,1,80048,318599,2,1,1,1,105,1,451699.0,1,2
2010,1,59658,219999,4,1,3,16,70,3,434485.5,2,2
2016,1,73846,435099,1,1,1,1,16,1,538700.0,1,2
2009,1,89020,260699,2,2,3,4,27,2,527424.0,1,2
2016,2,49159,981399,5,2,1,10,124,2,995205.0,1,2
2018,3,74494,484099,1,1,3,1,16,1,497299.0,1,2
2018,2,44149,582299,1,1,3,1,16,1,585500.0,1,2
2009,1,98596,251099,2,1,3,4,27,1,527424.0,1,2
2018,2,63056,579899,1,1,2,1,104,1,467108.0,1,2
2017,1,65370,366099,1,1,3,8,109,1,469474.0,1,2
2017,2,58298,991799,3,2,3,2,33,2,1258553.0,1,2
2017,2,80820,570999,3,2,3,10,112,2,685830.0,1,2
2016,3,94910,396099,2,1,1,4,12,1,410500.0,1,2
2008,1,82904,118199,1,1,3,1,9,1,238999.0,1,2
2015,2,79123,410599,2,1,3,7,46,1,489696.0,1,2
2016,2,72491,581299,3,1,3,1,115,2,738922.0,1,2
2013,3,102048,240899,1,1,1,1,117,2,342471.0,1,2
2012,2,94180,390799,5,1,2,10,124,1,505273.0,1,2
2018,2,44750,780799,3,2,3,1,115,1,835630.0,1,2
2013,1,87987,379899,1,2,3,11,84,1,443678.0,1,2
2013,2,71426,433899,2,1,3,2,114,1,453300.0,1,2
2010,3,99103,202599,1,1,3,1,117,2,342471.0,1,2
2016,3,73312,256799,3,1,1,1,41,1,467807.0,1,2
2014,1,77656,508199,2,1,3,4,27,3,527424.0,1,2
2011,1,124966,166099,1,1,3,5,50,1,194540.0,1,2
2007,1,110801,107799,2,1,1,7,31,1,115099.0,1,2
2015,1,91915,360799,2,1,1,1,105,1,374628.0,1,2
2014,2,83433,411699,3,1,3,3,37,1,543509.0,1,2
2012,2,125145,398799,5,1,3,10,124,1,414418.0,1,2
2014,2,149605,462899,5,1,2,10,124,1,589187.0,1,2
2012,2,101882,208000,1,1,3,5,50,1,263129.0,3,1
2012,1,10150,349399,2,1,1,1,105,1,451699.0,1,2
2018,1,11593,440999,1,2,2,2,56,1,561900.0,1,2
2017,1,26406,538299,1,1,1,2,42,1,544762.0,1,2
2014,2,68661,392499,2,1,1,2,114,2,531866.0,1,2
2013,1,68561,327099,2,1,3,1,105,2,451699.0,1,2
2015,2,44386,1142399,4,2,1,17,94,1,1185041.0,1,2
2014,2,106923,280899,2,1,1,1,105,2,451699.0,1,2
2013,2,105134,450000,3,1,3,1,45,2,749344.0,1,1
2011,2,62182,1500000,4,1,3,13,39,2,1419000.0,4,2
2005,3,109658,35340,2,1,4,2,7,3,221216.0,3,2
2006,1,77260,70000,1,1,1,2,98,2,242799.0,3,2
2008,1,89675,120000,1,1,2,2,59,1,297907.5,3,2
2010,1,40198,339099,1,1,5,2,59,2,297907.5,3,2
2010,1,23012,297699,1,1,5,2,59,2,297799.0,1,2
2010,1,32291,238899,1,1,5,1,9,1,238999.0,1,2
2015,1,13978,178899,1,1,5,8,77,1,178999.0,1,2
2016,1,6190,368799,1,1,5,3,69,1,368899.0,1,2
2014,1,25514,188499,1,1,5,8,77,1,167699.0,2,2
2016,1,13203,198599,1,1,5,8,77,1,167699.0,1,2
2011,1,39755,377499,1,1,5,1,92,1,377599.0,1,2
2012,1,19565,275299,1,1,5,1,11,1,300764.0,1,2
2010,1,47596,356499,1,1,5,2,60,1,355277.0,1,2
2008,1,70527,286199,1,1,5,2,59,2,297907.5,2,2
2016,1,19290,444599,1,2,5,1,24,2,511440.0,1,2
2017,1,10242,437399,1,2,5,1,24,2,569940.0,1,2
2012,1,34739,300999,1,1,5,2,59,1,301099.0,1,2
2016,1,18981,193299,1,1,5,8,77,1,167699.0,1,2
2015,1,31398,292399,1,1,5,3,69,1,349500.0,1,2
2013,1,34146,394299,1,1,5,1,92,1,468970.0,1,2
2011,1,27561,348199,1,1,5,1,92,2,348299.0,1,2
2013,1,33225,420499,1,1,5,1,92,1,322798.0,1,2
2011,1,73911,329199,1,1,5,2,59,2,329299.0,1,2
2015,1,28815,496499,2,2,5,2,123,1,579300.0,1,2
2015,1,24612,313199,1,1,5,1,11,2,348540.0,1,2
2007,1,20585,214899,1,1,5,2,98,1,242799.0,2,2
2012,1,39773,268799,1,1,5,1,9,2,238999.0,1,2
2013,1,36029,296699,1,1,5,1,10,1,304299.0,1,2
2014,1,11139,328499,1,1,5,2,44,1,328599.0,1,2
2013,1,23439,425699,1,1,5,2,56,2,428724.0,1,2
2012,1,17312,233599,1,1,5,1,9,1,233699.0,1,2
2015,1,15252,443499,1,2,5,1,24,1,408999.0,1,2
2012,1,44118,278799,1,1,5,1,11,1,300764.0,1,2
2010,1,35088,377599,1,1,5,2,60,3,355277.0,2,2
2015,1,24628,372499,1,1,5,2,59,1,372599.0,1,2
2012,1,29624,447099,1,1,5,1,104,1,447199.0,1,2
2011,1,10252,315099,1,1,5,2,98,1,242799.0,1,2
2011,1,6863,320899,1,1,5,1,117,1,320999.0,1,2
2013,1,54931,251199,1,1,5,1,11,1,251500.0,1,2
2016,1,24432,477899,1,2,5,1,24,2,485767.0,1,2
2013,1,23011,363899,1,1,5,4,21,2,440765.0,1,2
2012,1,22030,314299,1,1,5,2,59,1,314399.0,1,2
2015,1,28768,324599,3,1,5,1,41,1,330568.0,1,2
2013,1,14346,289099,1,1,5,1,10,1,304299.0,1,2
2010,1,57125,260899,3,1,5,1,41,2,467807.0,1,2
2015,1,21715,426699,1,2,5,1,24,1,408999.0,1,2
2013,1,47169,263799,1,1,5,1,10,1,304299.0,1,2
2013,1,36275,133399,1,1,5,8,77,1,167699.0,1,2
2017,1,6202,374799,1,1,5,1,10,2,304299.0,1,2
2010,1,28345,217599,1,1,5,1,9,1,280328.0,1,2
2016,1,8540,356699,1,1,5,3,69,1,356799.0,1,2
2010,1,36141,261999,1,1,5,1,9,1,238999.0,2,2
2014,1,42845,252299,1,1,5,1,10,1,252399.0,1,2
2017,1,12375,356499,1,1,5,3,69,2,349500.0,1,2
2015,1,10755,501099,1,1,5,2,56,1,502608.0,1,2
2016,1,27002,371699,1,1,5,3,69,1,349500.0,1,2
2008,1,41579,219799,1,1,5,1,127,1,215567.0,2,2
2017,1,17942,571499,1,1,5,1,104,2,697683.0,1,2
2010,1,32707,407399,1,1,5,2,60,1,407499.0,1,2
2015,1,24449,472399,1,1,5,1,104,2,467108.0,1,2
2013,1,46248,398099,1,1,5,1,117,1,342471.0,1,2
2012,1,36453,300899,1,1,5,1,11,1,300764.0,1,2
2017,1,27757,339799,1,1,5,2,44,1,288599.0,1,2
2012,1,32591,390799,1,1,5,1,92,1,395899.0,1,2
2012,1,42699,462699,1,1,5,1,104,2,467108.0,1,2
2019,1,15290,476299,3,1,5,1,41,2,467807.0,1,2
2017,1,11167,355399,1,1,5,2,44,1,288599.0,1,2
2013,1,18428,340699,3,1,5,1,41,1,351199.0,1,2
2011,1,46155,224099,1,1,5,1,11,1,273451.0,1,2
2010,1,25571,370199,1,1,5,2,59,1,297907.5,2,2
2015,1,17835,389399,1,1,5,2,59,2,471705.0,1,2
2016,1,28762,576099,1,1,5,4,66,1,588575.0,1,2
2012,1,10260,254999,1,1,5,1,9,1,321051.0,1,2
2015,1,22017,322799,1,1,5,2,44,1,288599.0,1,2
2012,1,41889,368299,1,2,5,2,59,2,368399.0,1,2
2012,2,59345,321999,1,1,5,8,63,1,322099.0,1,2
2014,1,32866,293399,1,1,5,2,44,1,293499.0,1,2
2010,1,38191,400299,1,1,5,1,92,1,322798.0,2,2
2012,1,32292,457099,1,1,5,1,104,1,463381.0,1,2
2010,1,22696,351299,1,1,5,1,117,1,342471.0,1,2
2016,1,23598,310299,1,1,5,1,10,1,391204.0,1,2
2009,1,35925,326299,1,1,5,2,59,1,384240.0,1,2
2013,1,20587,511399,2,1,5,1,105,2,517382.0,1,2
2012,2,34182,368899,1,1,5,2,60,3,355277.0,1,2
2013,1,38726,364999,1,1,5,2,59,1,297907.5,1,2
2017,1,24651,334999,1,1,5,3,69,1,341500.0,1,2
2013,1,17291,354699,1,1,5,1,117,1,354799.0,1,2
2009,1,428123,205699,1,1,5,1,9,2,205799.0,1,2
2011,1,33686,337099,1,1,5,2,59,3,337199.0,1,2
2014,1,32647,374199,1,1,5,1,11,1,300764.0,1,2
2016,1,23213,439099,1,1,5,1,117,1,447890.0,1,2
2014,1,25857,324499,1,1,5,2,44,1,288599.0,1,2
2016,1,34448,443299,1,1,5,2,56,2,446123.0,1,2
2018,1,10044,514599,1,2,5,1,24,1,521930.0,1,2
2011,1,34888,422299,1,1,5,7,47,1,354299.0,1,2
2013,1,20524,405999,1,1,5,2,59,1,297907.5,1,2
2015,1,25908,410899,1,2,5,1,24,1,408999.0,1,2
2015,1,46783,445999,2,1,5,1,105,1,446099.0,1,2
2015,1,38701,408899,1,2,5,1,24,1,408999.0,1,2
2015,1,55157,402199,1,2,5,1,24,1,488742.0,1,2
2018,1,12731,643099,1,1,5,1,104,1,655390.0,1,2
2015,1,44013,472299,1,1,5,2,56,1,488119.5,1,2
2014,1,39824,301199,1,1,5,1,11,2,375553.0,1,2
2020,1,3175,392599,1,1,5,1,9,1,394956.0,1,2
2008,1,57944,186399,1,1,5,2,98,1,228576.0,1,2
2015,1,23775,391599,1,2,5,1,24,2,391699.0,1,2
2012,1,38630,429799,1,1,5,2,60,1,355277.0,1,2
2012,1,30224,419199,2,1,5,7,46,2,322053.0,1,2
2011,1,34963,457499,2,1,5,4,27,2,457599.0,1,2
2015,1,26140,319099,1,1,5,1,11,2,300764.0,1,2
2017,1,22422,354999,1,1,5,3,69,1,349500.0,1,2
2017,1,21549,491599,1,1,5,2,56,1,493622.0,1,2
2009,1,63584,274599,2,1,5,1,105,3,451699.0,1,2
2011,1,62717,221299,1,1,5,1,11,2,263703.0,1,2
2015,1,29556,236099,1,2,5,8,77,2,167699.0,1,2
2012,1,25985,304199,1,1,5,1,9,1,238999.0,1,2
2011,1,16438,383499,2,1,5,7,46,1,322053.0,1,2
2012,1,24679,257799,1,1,5,1,10,3,300940.0,1,2
2014,1,27274,416899,1,1,5,1,117,1,342471.0,1,2
2010,1,19693,442899,1,1,5,2,60,2,355277.0,2,2
2018,1,11156,731099,1,1,5,2,42,1,760185.0,1,2
2011,2,74130,361099,1,1,5,1,104,3,361199.0,1,2
2009,1,38304,294599,1,1,5,2,59,1,294699.0,1,2
2012,1,67346,266599,1,1,5,1,11,1,266699.0,1,2
2013,1,23279,491999,2,1,5,1,105,1,451699.0,1,2
2014,1,30303,331899,1,1,5,2,44,1,288599.0,1,2
2014,1,35366,410999,1,2,5,1,24,2,408999.0,1,2
2016,1,27428,432999,1,1,5,1,117,2,342471.0,1,2
2011,1,33891,321599,1,1,5,1,117,1,370201.0,1,2
2011,1,58519,307999,1,1,5,1,117,1,308099.0,1,2
2015,1,21980,319099,1,1,5,1,10,1,319866.0,1,2
2011,1,63460,318399,1,1,5,1,117,1,318499.0,1,2
2012,1,30556,360999,1,1,5,4,21,2,346028.0,1,2
2019,1,13217,353199,1,1,5,1,9,1,431840.0,1,2
2011,1,27318,281699,1,1,5,2,44,1,288599.0,2,2
2013,1,59237,420699,1,2,5,2,59,1,297907.5,1,2
2015,1,32958,429099,1,2,5,1,24,1,408999.0,1,2
2011,1,35585,411999,1,1,5,2,60,1,355277.0,1,2
2012,1,27067,343999,1,2,5,1,3,1,224614.5,1,2
2010,1,68339,350499,1,1,5,1,104,2,467108.0,1,2
2014,1,3813,538899,2,1,5,1,105,1,656580.0,1,2
2010,1,48371,317299,1,1,5,2,59,1,297907.5,1,2
2015,1,24740,501299,1,1,5,1,104,1,501399.0,1,2
2014,1,52410,432999,1,1,5,1,92,1,531330.0,1,2
2011,1,39213,392499,1,1,5,2,59,1,400199.0,1,2
2015,1,35276,497899,1,1,5,1,104,2,497999.0,1,2
2010,1,62086,331399,1,1,5,2,59,2,297907.5,1,2
2011,1,34630,404799,1,1,5,2,60,1,355277.0,1,2
2015,1,30446,431399,1,2,5,1,24,1,408999.0,1,2
2011,1,44575,389199,1,1,5,7,47,1,354299.0,1,2
2019,1,13190,443499,1,2,5,3,69,1,450720.0,1,2
2011,1,49419,241599,1,1,5,2,98,2,244599.0,1,2
2014,1,39855,363999,1,1,5,1,11,1,300764.0,1,2
2012,1,34311,457999,1,1,5,1,104,1,467108.0,1,2
2013,1,45209,298299,1,1,5,2,98,2,349016.0,1,2
2012,1,36836,497799,1,1,5,1,104,1,467108.0,1,2
2010,1,53506,347399,1,1,5,2,60,3,347499.0,1,2
2012,1,40807,330899,1,1,5,2,59,1,334199.0,1,2
2017,1,22418,369199,1,1,5,2,44,1,288599.0,1,2
2014,1,54073,385699,1,1,5,1,92,2,385799.0,1,2
2010,1,37163,318299,1,1,5,2,59,1,297907.5,1,2
2014,1,26578,506199,1,1,5,2,56,1,488119.5,1,2
2015,1,18966,505899,1,1,5,1,92,1,506099.0,1,2
2018,1,17788,404399,1,1,5,1,11,1,300764.0,1,2
2017,1,30029,505699,1,2,5,1,24,1,579275.0,1,2
2016,1,17171,333199,1,1,5,3,69,1,349500.0,1,2
2017,1,12173,588699,1,2,5,1,62,1,592829.0,1,2
2013,1,14965,477099,1,2,5,2,59,1,297907.5,1,2
2016,1,34615,614899,1,1,5,1,16,1,638879.0,1,2
2014,1,26028,435099,1,2,5,1,24,1,408999.0,1,2
2010,2,48994,406399,1,1,5,1,104,1,411773.0,1,2
2010,1,43249,225499,1,1,5,1,127,2,225599.0,1,2
2016,1,20505,325399,1,1,5,3,69,2,349500.0,1,2
2015,1,9075,468099,2,1,5,4,12,1,441793.0,1,2
2011,1,45165,415099,1,1,5,2,60,2,355277.0,1,2
2017,1,12021,713199,2,2,5,1,38,1,910601.0,1,2
2015,1,21822,200699,1,1,5,8,77,2,167699.0,2,2
2017,1,13001,672199,1,1,5,1,16,1,681522.0,1,2
2016,1,46013,343199,1,1,5,3,69,1,343299.0,1,2
2016,2,38594,408099,3,1,5,10,68,1,408199.0,1,2
2011,1,53572,385599,1,1,5,2,59,1,385699.0,1,2
2012,1,59747,304999,1,2,5,1,3,1,224614.5,1,2
2016,1,29645,315099,1,1,5,3,69,1,349500.0,1,2
2011,1,69819,246199,1,1,5,2,98,2,242799.0,1,2
2016,1,30759,369099,1,1,5,3,69,2,349500.0,1,2
2016,1,42195,454199,1,1,5,1,24,1,408999.0,1,2
2015,1,19346,492699,1,1,5,2,56,1,501935.0,1,2
2014,1,56757,270199,1,1,5,2,44,1,288599.0,1,2
2015,1,23841,458599,1,1,5,2,59,1,297907.5,1,2
2014,1,14670,575899,2,1,5,1,105,1,451699.0,1,2
2015,1,14867,494199,1,1,5,2,56,1,497405.0,1,2
2011,1,53404,409499,1,1,5,1,104,2,422274.0,1,2
2012,1,16071,298999,1,1,5,1,9,2,238999.0,1,2
2013,1,22219,293299,1,1,5,1,10,2,304299.0,1,2
2008,1,45476,190399,1,1,5,1,9,1,226645.0,1,2
2011,1,54931,368799,1,1,5,7,47,1,368899.0,1,2
2016,1,30190,631999,1,1,5,2,61,2,588366.0,1,2
2012,1,60223,311099,1,1,5,1,117,1,342471.0,1,2
2010,1,43402,283299,1,1,5,2,59,3,297907.5,1,2
2012,1,34268,290499,1,1,5,1,11,2,300764.0,1,2
2017,1,12804,268099,1,2,5,8,77,2,167699.0,1,2
2010,1,49583,366799,1,1,5,2,59,1,297907.5,1,2
2010,1,47758,261599,1,1,5,1,9,1,261699.0,1,2
2016,1,29788,376899,1,1,5,3,69,1,349500.0,1,2
2010,1,46535,206599,1,1,5,1,127,1,209199.0,1,2
2008,1,33618,197699,1,1,5,1,9,2,197799.0,1,2
2019,1,13902,464799,3,1,5,1,41,1,467807.0,1,2
2016,1,39669,307099,1,1,5,3,69,2,349500.0,1,2
2008,1,40542,184299,1,1,5,2,98,3,242799.0,1,2
2016,1,22110,574199,1,2,5,2,56,1,488119.5,1,2
2014,1,33972,502399,1,1,5,2,60,1,355277.0,1,2
2011,1,59096,400799,1,1,5,1,104,2,467108.0,1,2
2016,1,15874,389899,1,1,5,3,69,1,349500.0,2,2
2010,1,49994,332899,1,1,5,2,59,1,297907.5,1,2
2011,1,59735,334699,1,1,5,2,60,3,355277.0,1,2
2011,1,51746,359399,1,1,5,2,60,1,359499.0,1,2
2016,1,19280,247599,1,2,5,8,77,2,167699.0,1,2
2013,1,24570,463399,1,1,5,2,60,1,355277.0,1,2
2012,1,59253,243699,1,1,5,1,11,1,288537.0,1,2
2016,1,3546,637399,1,1,5,1,16,1,638879.0,1,2
2016,1,19472,507499,1,1,5,2,56,1,542000.0,1,2
2012,1,60412,323499,1,1,5,1,117,1,404589.0,1,2
2016,1,36800,353199,1,1,5,1,11,1,300764.0,1,2
2016,1,7113,481399,1,1,5,1,24,1,408999.0,1,2
2010,1,36981,343299,1,1,5,2,59,1,297907.5,1,2
2015,1,27835,339199,1,1,5,1,11,1,300764.0,1,2
2014,1,24268,532799,1,1,5,1,104,1,627330.0,1,2
2017,1,35447,493799,1,1,5,7,47,2,354299.0,1,2
2011,1,34450,268599,1,1,5,2,44,1,288599.0,2,2
2016,1,30523,383599,1,1,5,3,85,1,316320.0,1,2
2013,1,46057,431199,1,2,5,2,59,1,297907.5,1,2
2012,1,39970,356999,1,1,5,2,59,2,297907.5,1,2
2014,1,34163,367199,1,1,5,1,11,2,300764.0,1,2
2013,1,45342,435999,1,1,5,1,104,3,467108.0,1,2
2009,1,20028,198099,1,1,5,14,101,1,128120.0,2,2
2013,1,44121,353999,1,1,5,2,59,2,297907.5,1,2
2011,1,48576,356399,1,2,5,2,59,2,297907.5,1,2
2016,1,28797,583399,1,1,5,2,42,2,586861.0,1,2
2010,1,42056,391499,1,1,5,2,60,2,355277.0,1,2
2010,1,40429,302699,1,1,5,2,59,1,303299.0,1,2
2011,1,39169,286799,1,1,5,1,11,1,300764.0,1,2
2014,1,35551,287599,1,1,5,1,10,2,304299.0,1,2
2014,1,38527,178799,1,1,5,8,77,1,167699.0,2,2
2011,1,10967,281899,1,1,5,2,44,1,288599.0,1,2
2015,1,5839,283799,1,2,5,8,77,2,167699.0,2,2
2017,1,26189,313099,1,1,5,2,44,3,288599.0,1,2
2008,4,60152,238599,1,1,5,2,98,1,242799.0,2,2
2011,1,65735,354799,1,1,5,2,60,3,355277.0,1,2
2015,1,50622,507099,1,1,5,2,42,2,514077.0,1,2
2014,1,51984,319199,1,1,5,1,11,1,360440.0,1,2
2012,1,37867,295099,1,1,5,2,44,2,288599.0,2,2
2017,1,23044,510699,1,2,5,1,24,1,408999.0,1,2
2011,1,60921,374799,1,1,5,1,92,2,322798.0,1,2
2015,1,35751,504399,1,1,5,2,56,1,516328.0,1,2
2014,1,34483,515799,1,1,5,1,104,1,467108.0,1,2
2011,1,38847,258199,1,1,5,1,11,2,300764.0,1,2
2013,1,58454,330799,1,1,5,1,117,2,330899.0,1,2
2010,1,25549,293299,1,1,5,1,3,1,224614.5,2,2
2015,1,59844,393299,1,2,5,1,24,1,455640.0,1,2
2010,1,57869,370199,1,1,5,1,104,1,370299.0,1,2
2017,1,23536,514799,1,1,5,1,104,1,467108.0,1,2
2015,1,40621,504899,3,1,5,4,75,1,524899.0,1,2
2014,1,20078,659499,2,1,5,4,27,1,527424.0,1,2
2017,1,9679,677799,1,1,5,1,16,1,705123.0,1,2
2010,1,24045,207199,1,1,5,1,9,2,238999.0,1,2
2010,1,54397,291499,1,1,5,1,117,2,342471.0,1,2
2010,1,23373,324499,1,1,5,2,59,1,324599.0,1,2
2012,2,47671,439299,2,1,5,7,46,1,322053.0,1,2
2014,1,36253,294899,1,1,5,2,44,1,288599.0,1,2
2015,1,30533,489299,2,1,5,2,123,1,466299.0,1,2
2012,1,48891,260199,1,1,5,1,10,1,304299.0,1,2
2011,1,76229,402999,1,1,5,2,60,1,355277.0,1,2
2014,1,21527,543599,1,1,5,11,84,1,511273.0,1,2
2014,1,41623,539699,2,1,5,1,105,1,451699.0,1,2
2008,1,67059,196199,1,1,5,2,98,3,196299.0,1,2
2009,1,26687,314499,1,2,5,2,59,1,396140.0,1,2
2014,1,46468,365999,1,1,5,1,117,2,366099.0,1,2
2016,1,13181,628199,1,1,5,1,16,1,636964.0,1,2
2016,1,33185,522099,1,1,5,7,47,1,642590.0,1,2
2014,1,52726,401099,1,1,5,2,56,3,403844.0,1,2
2016,1,31528,620599,1,1,5,1,16,1,628448.0,1,2
2015,1,47468,386999,1,1,5,1,117,1,387099.0,1,2
2012,1,39236,483599,1,1,5,1,104,1,467108.0,1,2
2016,1,26486,473999,1,1,5,2,56,1,488119.5,1,2
2018,1,3642,658899,1,1,5,1,104,1,684002.0,1,2
2010,1,27225,308899,1,1,5,2,59,1,308999.0,1,2
2012,2,62639,424199,2,1,5,7,46,2,322053.0,1,2
2015,1,12903,638599,1,1,5,2,42,2,647932.0,1,2
2014,1,27253,321599,1,1,5,2,44,1,288599.0,2,2
2017,1,17602,612699,1,1,5,1,104,1,467108.0,1,2
2010,1,56045,383099,1,1,5,2,60,2,355277.0,1,2
2011,1,62420,392899,1,1,5,1,92,1,322798.0,1,2
2008,1,73710,187799,1,1,5,1,9,1,227945.0,1,2
2010,1,67770,228599,1,1,5,2,98,3,242799.0,1,2
2011,1,63546,273299,1,1,5,2,59,1,273399.0,1,2
2018,1,28457,392699,3,1,5,1,41,1,392799.0,1,2
2017,1,50292,471199,1,1,5,8,109,1,561750.0,1,2
2013,1,52421,389799,1,1,5,1,117,1,342471.0,1,2
2015,1,39456,444799,1,1,5,2,59,1,297907.5,1,2
2018,1,21352,681399,2,1,5,1,38,1,724576.0,1,2
2013,2,78618,403199,1,1,5,2,60,1,403299.0,1,2
2012,1,64058,263099,1,1,5,1,11,1,309703.0,1,2
2015,1,44930,616199,1,1,5,2,42,1,603009.0,1,2
2009,1,66948,266999,1,2,5,2,59,3,267099.0,1,2
2013,1,23401,352699,1,1,5,1,117,1,406850.0,2,2
2011,1,66875,268199,1,1,5,1,11,1,300764.0,1,2
2009,1,43770,226399,1,1,5,1,9,1,238999.0,1,2
2014,1,43290,342299,1,1,5,1,11,3,300764.0,1,2
2014,2,62516,599099,1,1,5,2,42,1,678500.0,1,2
2011,2,107079,366499,1,1,5,1,104,1,366599.0,1,2
2013,1,50364,552799,2,1,5,2,114,2,535360.0,1,2
2010,1,35835,353799,1,1,5,2,59,1,297907.5,1,2
2016,1,31828,197599,1,1,5,8,77,1,167699.0,1,2
2013,2,56244,343899,1,1,5,11,84,3,343999.0,1,2
2011,1,63550,222999,1,1,5,1,11,3,300764.0,1,2
2015,1,50210,658299,2,1,5,4,27,1,527424.0,1,2
2011,1,74354,484399,2,1,5,4,27,1,527424.0,1,2
2015,2,47724,786899,3,1,5,1,45,1,803423.0,1,2
2015,1,35074,247699,1,2,5,8,77,1,167699.0,1,2
2019,1,16097,721099,1,1,5,2,42,2,750402.0,1,2
2010,1,64985,421999,2,1,5,4,27,1,527424.0,1,2
2012,1,30968,250899,1,1,5,14,17,1,166870.0,3,2
2017,1,32330,519099,1,1,5,8,109,1,483986.5,1,2
2012,2,43307,355899,1,1,5,5,50,2,263129.0,2,2
2016,1,51712,284199,1,1,5,3,69,2,349500.0,1,2
2011,1,71654,380399,1,1,5,2,60,3,355277.0,1,2
2015,1,36647,401099,3,1,5,1,41,1,467807.0,1,2
2010,1,65697,349299,1,1,5,2,59,1,297907.5,1,2
2016,1,39609,586499,1,1,5,1,16,1,638879.0,1,2
2012,1,65435,252699,1,1,5,2,44,1,288599.0,1,2
2018,1,9948,641899,1,2,5,1,104,2,666276.0,1,2
2010,1,99476,198999,1,1,5,1,11,2,240676.0,1,2
2010,1,72728,259499,1,1,5,5,50,2,263129.0,2,2
2012,1,52419,338199,1,1,5,2,59,2,297907.5,1,2
2009,1,43468,241999,1,1,5,1,116,2,283090.0,1,2
2014,1,51232,519999,1,1,5,1,104,1,467108.0,1,2
2009,1,45611,259999,1,1,5,2,59,1,297907.5,1,2
2015,1,40944,537599,1,1,5,1,104,1,548309.0,1,2
2019,1,10705,643399,1,1,5,1,104,1,663206.0,1,2
2012,1,61801,448199,1,1,5,2,60,1,532500.0,1,2
2015,1,32984,474599,1,1,5,4,21,2,346028.0,1,2
2009,1,44610,262499,1,1,5,2,59,2,297907.5,1,2
2013,1,63792,134899,1,1,5,8,77,1,167699.0,2,2
2010,1,59671,227599,1,1,5,1,3,3,224614.5,1,2
2016,1,35352,559899,1,1,5,1,104,1,467108.0,1,2
2010,1,47003,234699,1,1,5,14,17,1,166870.0,2,2
2010,1,40200,379499,1,2,5,2,59,1,297907.5,2,2
2010,1,88390,287399,1,1,5,1,104,2,349016.0,1,2
2013,2,53702,493599,2,1,5,1,105,2,493699.0,1,2
2011,1,61322,353999,1,1,5,2,59,1,297907.5,1,2
2013,1,43825,565599,2,1,5,2,114,2,535360.0,1,2
2013,1,45204,642599,1,2,5,11,84,1,511273.0,1,2
2010,1,42705,263299,1,1,5,1,11,2,300764.0,1,2
2015,1,22337,713899,2,1,5,4,27,1,716111.0,1,2
2013,2,48132,511599,2,1,5,1,105,1,451699.0,1,2
2012,1,42779,484199,1,1,5,1,104,2,467108.0,1,2
2014,1,50960,498799,2,1,5,1,105,2,451699.0,1,2
2012,1,46403,339299,3,1,5,1,41,2,467807.0,2,2
2008,1,41350,232299,1,1,5,2,98,2,242799.0,2,2
2017,1,14962,634899,1,1,5,1,16,2,637708.0,1,2
